id,Describe.Before,Pre_ID,PID_L.Tattoo,PID_LT_HN,PID_A.Tattoo,PID_AT_HN,PID_Both_HN,Tatt.in.Any,Q21.Tatt,Lineup.Condition,Age,Gender,Race,Sus.Fill,Lineup.Choice,Lineup,Feedback,DQ.Attention.Check,DQ.Heard.about,DQ.Heard.about.Text,Q19_Describe,Q20_Features,Q21_Easiest_to_ID,RK_1_1,RK_1_2,RK_1_3,RK_1_4,RK_1_5,Tat.RK_1_6,RK_1_7,RK_1_8,RK_1_9,RK_1_10,RK_2_1,RK_2_2,RK_2_3,RK_2_4,RK_2_5,Tat.RK_2_6,RK_2_7,RK_2_8,RK_2_9,RK_2_10,RK_3_1,RK_3_2,RK_3_3,RK_3_4,RK_3_5,Tat.RK_3_6,RK_3_7,RK_3_8,RK_3_9,RK_3_10
16550,0,,,,,,,0,0,0,19,2,1,0,4,12,0,5,2,,"Latino male, no hair, wearing black shirt, and wearing pants, no tattoos, skin color like Hispanic morenito kinda like caramel color","He had no tattoos, but he did have a mustache","His outfit, his basic appearance for example his style in hair, how he is approaching the situation",1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,11,6,11,11,7,7,6,11,6,11
16551,0,,,,,,,0,0,1,19,2,1,1,8,1,0,5,2,,"Male, dark medium length hair (shaved sides), black shirt, no facial hair",Straight eyebrows,"The culprit in the video appeared to be a young adult, while the other men (aside from the culprit) seemed to be older in age.",1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,,1,2,1,11,11,8,11,7,7,3,11,11,11
16554,1,They were communication nonverbally and did not use any weapons.,0,0,0,0,0,0,0,0,18,2,4,0,3,10,0,5,2,,"The culprit was a male, black hair, medium skin tone, black T-shirt",didn't notice any specifics,I don't remember facial features,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,8,11,11,11,6,1,1,7,1,11
16555,0,,,,,,,0,0,0,18,2,4,1,8,10,1,5,2,,"He was kind of pale, had black hair, no tattoos from what I remember, brown/almond eyes, his hair wasn't long and it was kind of slicked back, I think he was also wearing a black shirt and black pants","I didn't remember seeing any tattoos, scars, and piercing.","His complexion, eyes, and the hair",1,2,1,1,2,2,2,1,2,1,1,,2,1,,,,1,,1,9,,9,11,,,,,,11
16557,0,,,,,,,0,0,0,18,2,1,1,8,11,0,2,2,,"He was a male, medium height, with dark brown hair, wearing a black shirt.","I think he had no tattoos, or piercings",I don't really know all I really saw was what he was doing but I noticed his hair first.,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,7,10,8,11,3,3,2,4,3,7
16558,0,,,,,,,0,0,0,18,2,1,0,2,12,1,5,2,,"The man have black clothes on, looked chubby, about 5,9, had black/brown hair.",I don't remember,"His skin color is brown, black/brown hair, quite tall 5,9, and had black clothes on",1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,8,9,9,10,9,9,8,7,5,11
16559,0,,,,,,,1,0,1,19,1,1,1,8,4,0,5,2,,The latino culprit is a male who approximately weights 150 pounds and is about 5'6 tall. Has a tattoo on its right cheek below its right eye. Has black hair and has brown skin.,He has a small tattoo under his right eye on his face.,"Its hair style, skin color, and face structure",1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,11,11,11,11,11,11,2,11,11,11
16561,0,,,,,,,1,1,1,18,2,2,1,8,5,0,5,2,,He was a tan latino male with black hair and a tattoo by his eye. He was wearing black and he was the one who entered to driver seat door and drove off.,He had a tattoo by his right eye.,"His tattoo, hair, and body.",1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,10,10,11,11,11,10,7,8,10,11
16562,0,,,,,,,0,0,0,18,2,4,1,8,10,1,5,2,,"The Latino culprit was a male, he had median tan toned skin color, didn’t have tattoos i think, his hair was short, and his facial expression was looking around","I don’t think he had any tattoos or percings, he just looked concerned that the cops would come and arrest them for stealing the car","There were two culprits, one black and one Latino. The black guy had a gun and the Latino man had no weapons.",1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,11,11,6,11,11,11,8,7,9,11
16564,0,,,,,,,0,0,1,18,2,1,0,4,1,0,5,2,,"He was a male, warm honey tone of skin, he had a beard a short hair tapered hair cut",From what i notice he didn’t seem to have any tattoos but it looked like he had ear piercings,His hair and his beard made it much easier to identify,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,5,5,5,6,1,3,3,5,3,5
16570,0,,,,,,,1,0,1,18,2,2,1,8,4,1,5,2,,"He was a guy. He has black hair. He has a face tattoo, He had a light skin. He was wearing a black shirt.",Yes he has a tattoo on his face and he was very young,He was wearing a black shirt and light jeans,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,10,11,10,11,10,8,9,9,11,11
16572,0,,,,,,,0,0,0,18,2,1,1,8,12,0,5,2,,"Male, light brown skin tone, no visible tattoos or facial hair, black shirt, dark hair, full eyebrows",No visible tattoos or piercings,His age and the fact he didn't have any visible tattoos or piercings like the others in the line up.,2,2,2,1,1,2,2,1,2,1,,,,1,1,,,1,,1,9,11,11,11,11,11,10,10,10,11
16575,0,,,,,,,0,0,0,22,2,1,1,8,10,0,5,2,,"male, slim, short black hair, black shirt and jeans",I really did not notice any of these features,race,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,4,1,11,11,6,1,2,6,11,11
16578,0,,,,,,,0,0,0,18,2,4,1,8,10,0,5,2,,"male, pale, no visible tattoos (i'm not sure), no facial hair, black shirt, long pants","He did not have any tattoos scars, or piercings that I could see","His short hair, lack of facial hair, and his weight.",1,2,1,1,2,2,2,2,2,1,1,1,1,1,,,,,,1,11,11,11,11,,,,,,11
16579,0,,,,,,,0,0,0,18,2,1,0,5,7,0,5,2,,"I ust noticedthat I chose the wrong persononthe lineup photos. The Latino Culprit was a younger slim male , no tattoos, full hair longish in almost a comb over, light skin tone, he looked like he was in his early 20sand about 5'8","From what I saw in the video I don't think that he had any tattoos, no piercings  or any scars","His was very young as well as the type of facial structure, hair length and style",2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,10,9,7,10,11,8,7,10,10,11
16580,0,,,,,,,0,0,0,19,2,4,1,8,9,1,5,2,,"male, no tattoos, short brown/black hair, hair was swept up, light brown skin tone, gray shirt","I don't think he had any tattoos, no piercings. If I am being honest, I do not know any specific characteristics, but I knew the essence of his characteristics (out of the culprit pictures)","out of all the culprit pictures, I knew that he as pretty young and had no tattoos and piercing. so the process of elimination lead me to choose the culprit",1,1,2,1,1,2,2,2,2,1,1,1,,1,1,,,,,1,9,9,1,11,9,2,1,1,2,11
16582,0,,,,,,,1,0,1,18,2,1,0,4,1,0,5,2,,"male, tan brown skin, little tattoos, mustache and beard, pretty short about 5'7, all back clothes",I didn't see any big visible tattoos no piercings,his hairstyle and facial hair,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,9,11,11,11,11,7,10,11,11,11
16587,0,,,,,,,1,0,1,18,1,1,1,8,5,0,5,2,,"The latino culprit was young, brown skinned, black hair, wearing a black shirt, looked stucky, kinda chubby on the face.","The latino culprit had earings, and a tattoo on his face but I did not get that good of a look on the right side of his face.","The culprit was young so I could rule out most of the people lined up. As well, the hair style stood out to me.",1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,,,,,1,8,9,10,10,5,6,11,9,10,11
16592,1,"Both Carjackers didn't realize what they were doing in ways that they didn't know the consequences that carjacking brings such as going to jail. Another thing is that what if the person who's car they stole had a weapon of some sort and backfires while trying to steal his car. Lastly, they weren't wearing some sort of mask to hide their appearance from any cameras in that parking lot which would be used as evidence to arrest these two guys.",0,0,0,0,0,1,0,1,19,1,1,0,4,2,0,5,2,,"The latino guy was wearing a black shirt, with dark jeans, as obvious he was a light skin tone male, I didn't really see tattoos, but I believe I seen tattoos on his face. And he barely had any facial hair.","By the look of his appearance from the video, he had facial tattoos on his neck and some on his face, I didn't capture the full image of him such as scars or piercings.","He had dark long hair, and looked latino aged 25-30 years old. And he looked like a regular man, not much of a gang member or criminal.",1,2,2,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
16593,0,,,,,,,1,0,1,20,1,1,0,4,6,1,5,2,,"short black hair, thin man, taller than the victim, light brown skin, and was wearing a black t-shirt","did not look like he had any piercings, maybe some tattoos; blurry video quality",short black hair and a rounder face,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,6,6,11,11,7,4,6,5,6,11
16594,1,One was a tall black man in his what i assume was in his mid 20s and one shorter mexican guy with black hair they were both wearing all black clothes.,0,0,0,0,0,0,0,0,18,2,1,1,8,12,0,5,2,,"He didn't have tattoos he looked normal not the ""sterotypical"" criminal he looked like a ""normal"" young man",He was normal with just black or brown hair,"Dark brown hair, no tattoos, and white",1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,6,4,11,11,8,11,6,5,11,9
16604,0,,,,,,,0,0,0,24,2,1,0,2,11,0,5,2,,"He looks latino and had black hair, and he was wearing a black shirt.",I didn't see clearly the tattoos nor any piercings.,I have no idea about other features.,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,9,9,11,9,8,8,8,8,8,9
16606,0,,,,,,,0,0,1,18,2,1,1,8,2,1,5,2,,"He was shorter than the male who pushed the victim against the car, and he was of a lighter complexion.",I could not remember if he had any characteristics that seemed distinctive.,"His hair, skin tone, and facial structure.",1,2,2,2,1,2,2,2,2,1,2,,,,2,,,,,1,9,10,10,10,8,8,9,9,10,11
16608,0,,,,,,,1,0,1,19,2,1,1,8,5,1,5,2,,"male, a bit tan, had short black hair, about 5'7, and had a slim nose",he had one tattoo on his face on the left side of his face if you were looking at him.,"his facial features, hair, and skin tone",1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,11,10,11,11,11,11,11,10,11,11
16610,0,,,,,,,0,0,1,23,2,1,1,8,1,0,5,2,,"His gender was male, he had olive skin, short black hair, dark set eyebrows, a medium build lean, about 5”5.",I don’t remember any piercings or tattoos. Just a plain grey t-shirt and dark jeans.,His height and his hair.,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,7,11,11,11,5,7,7,7,11,11
16611,0,,,,,,,0,0,1,22,1,1,0,4,4,1,5,2,,"Latino/Hispanic, with facial hair, buzz cut, seem to be a college student, 23-25 of age","I did not notice any tattoos, or piercings.","The hairstyle, and facial hair.",1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,11,11,11,11,11,8,7,9,11,11
16612,0,,,,,,,0,0,1,26,2,1,1,8,3,0,5,2,,"dark hair, black t-shirt, male, 19-22 years of age, maybe 5'7",couldn't see that close up,if given the opportunity not to choose a culprit I would have opted out. I made a guess in my identification,1,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,11,11,1,11,11,1,1,11,11,11
16613,0,,,,,,,0,0,0,18,2,5,1,8,7,0,5,2,,"male, brown skin tone, short hair",cannot recall,race and seemed young,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,11,7,9,11,5,1,1,1,6,11
16614,0,,,,,,,1,1,0,19,2,1,0,4,12,1,5,2,,Tattoos and male,Tattoos,Tattoos,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,4,7,7,8,9,5,7,6,7,6
16618,0,,,,,,,0,0,1,19,2,3,1,8,4,0,5,2,,"male, black brown hair, black shirt, fair skin tone",possibly a piercing,,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,11,1,11,11,6,5,1,3,1,11
16622,0,,,,,,,1,0,1,18,2,1,1,8,6,1,5,2,,"he had black hair, looked latino, had a tattoo on his face, he was a light brown color, and he was shorter than the other culprit around 5'5",yes he had a tattoo on his face that i noticed did not notice any piercings or scars,what made it easy was that he looked hispanic compared to the other culprit,1,2,1,1,1,1,2,1,2,1,1,,1,1,1,1,,1,,1,10,11,11,11,11,11,11,11,11,11
16623,1,Both carjackers were wearing all black outfits. One was a tall Black male and the other carjacker was a Hispanic male.,0,0,0,0,0,0,0,1,18,2,1,1,8,2,1,5,2,,"It was a male Latino with a bit of a tan , he had black/dark brown hair and was styled to the side.",When watching the video I didn't focus on any of his distinctive features.,"I would say that his height, skin tone, and hair would be the easiest to identify.",1,2,1,1,1,1,2,2,2,1,2,,1,1,2,2,,,,1,8,6,11,11,7,6,,8,,11
16624,0,,,,,,,0,0,0,18,2,5,1,8,8,1,5,2,,a male with no facial hair or tattoos and he had a slim face that made him look younger and his skin color gave away that he was mexican.,the video made it hard to tell since the video was at a weird angle but he didn't have any tattoos or piercings and no facial hair.,That he had no facial tattoos compared to the other guys and he was slimmer than the fat one and he looked very young compared to the other suspects.,1,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,9,9,3,11,10,5,7,4,8,8
16626,0,,,,,,,0,0,1,18,2,4,1,8,1,1,5,2,,"male, hair was black, no tattoos that i could have seen from the video, shorter than the other culprit, all black clothing",I could not see any tattoos from the video,"hair, weight",1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,11,11,11,11,11,3,7,11,11,11
16631,0,,,,,,,0,0,0,18,2,4,1,8,10,0,5,2,,male with black hair,didn't notice any,the hairstyle,1,2,1,1,2,2,2,2,2,1,1,,2,1,,,,,,1,9,9,8,11,9,8,8,11,6,11
16633,0,,,,,,,0,0,0,18,2,1,1,8,8,1,5,2,,Brown hair  5'8 no facial hair short hair scruny,dressed in casual wear,hair and face,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,6,8,3,11,4,9,5,4,8,9
16634,1,Both of the carjackers were wearing black shirts and dark pants. There was a Black man and a hispanic man. They seemed kind of young. One of them had a weapon.,0,0,0,0,0,1,0,1,19,2,1,1,8,4,0,5,2,,"The latino was a male with light to medium skin. I didn't see any tattoos in the video, but he did have face tattoos. The hair was shorter on the sides and a little bit longer on top. I do remember him looking very young.","I wasn't able to tell if he had piercings or scars, but he did have tattoos on his face.",The culprit I chose was the only young looking male and his skin tone was not very dark or too light.,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,,1,,1,9,11,11,11,11,9,4,7,11,6
16642,0,,,,,,,1,1,1,18,2,1,1,8,2,0,5,2,,The culprit was a man who was about 5 foot 10 with dark black/brown hair.,The culprit seemed to have face tattoos.,5 foot 10 latino with dark brown hair and face tattoos.,1,2,2,1,2,1,2,2,2,1,1,2,2,2,,2,2,,,1,10,11,11,11,5,9,,9,10,11
16644,0,,,,,,,0,0,0,19,1,5,1,8,9,1,5,2,,"black hair, young adult maybe in his 20's, no tattoos, maybe 140lbs, brown eyes,","No tattoos, but this culprit did had face actni",physical experission and behavior,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,7,1,10,11,11,11,8,8,6,8
16645,0,,,,,,,0,0,0,19,2,1,0,3,12,1,5,1,,not sure,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16647,0,,,,,,,1,0,1,18,2,5,1,8,5,1,5,2,,"male, medium skin tone, few tattoos, short hair, brown eyes",tattoos on face,hair,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,10,7,6,11,6,7,9,4,6,11
16649,0,,,,,,,1,0,1,19,2,1,0,5,5,0,6,2,,"From what I can remember, the culprit was male, browner skin tone, no tattoos, little or no hair, potentially had facial hair.","No tattoos, or maybe smaller tattoos, no scars or any noticeable piercings.",The little to no hair on the culprits head.,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,5,7,3,11,5,3,3,6,6,8
16650,0,,,,,,,1,0,1,18,2,3,1,8,5,1,5,2,,"The Latino culprit was male with brown hair, around 5'6. His hair was short and he was wearin g black clothes at the time of the incident. He also had tattoos on both of his cheeks.",He had tattoos on his cheeks.,"I saw that most of the culprits in the lineup were older than he was, and I remember him being young, so that helped with me recognizing who the culprit was.",1,2,2,1,1,1,2,1,2,1,1,1,,1,1,1,,1,,1,11,11,11,11,11,11,1,10,11,11
16651,0,,,,,,,0,0,0,19,2,1,1,8,12,1,5,2,,"hispanic male, warm tone skin, black clothing, skinny, 5,6, no tattoos, flat hair",no sure,"the easiest features were his hair, skin tone, and his height",1,2,2,1,1,2,1,1,2,1,1,,,1,1,2,2,1,,1,9,11,11,11,11,8,4,10,7,11
16653,0,,,,,,,1,0,1,18,2,4,1,8,6,0,5,2,,"male, light brown skin, black hair, mid 30s, black shirt, black pants",tattoo and piercing,"face shape, body shape",1,2,1,1,2,1,2,2,1,1,1,,1,1,,2,,,2,1,11,11,11,11,11,8,8,11,6,11
16655,0,,,,,,,0,0,0,20,2,3,1,8,8,0,5,2,,"Latino male with dark brown/black hair, short on the sides and longer on the top. Had a somewhat large nose and dark eyes. Clean shaven with a light-medium skin tone. Looked about 5'9 or 5'10.",I did not notice any distinctive features. I recognized him by his eyes.,Eyes / facial structure,1,2,1,1,1,2,2,1,2,1,1,,1,1,1,,,2,,2,11,6,9,11,11,8,7,8,7,9
16656,0,,,,,,,1,1,1,32,2,1,1,8,1,0,5,2,,"Mail, tan skin tone, hair was short ont he sides and long on top.",tattoo on his face,"Hi hair, his eyebrows because they were full, and the tattoo",1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,11,11,7,11,3,11,1,11,11,11
16662,0,,,,,,,0,0,1,19,1,1,0,4,2,1,5,2,,"Male, Brown, Short Black/Brown Hait, Mustache,","Strong Widows Peak, Recognizable Mustache,",The Hairline,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,8,4,6,11,2,2,2,1,3,4
16667,0,,,,,,,0,0,1,19,2,2,1,8,4,1,5,2,,A male with light skin and short hair,n/a,short black hair and light skin,1,1,1,1,2,2,2,1,1,1,1,1,1,1,,,,1,1,1,11,10,11,11,9,1,11,11,11,11
16668,0,,,,,,,0,0,0,18,2,4,0,5,11,1,5,2,,"Male, black and short hair.",no tattoos on the face.,hair and skin color,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,9,11,11,11,11,9,9,9,11,11
16669,0,,,,,,,1,0,0,19,1,1,0,4,12,0,2,2,,"Male, light brown",I think he had some tattoos.,I don't remember,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,11,11,11,11,11,11,7,8,8,11
16670,0,,,,,,,1,1,1,19,2,1,1,8,1,1,5,2,,"He was male, his skin tone was like caramel color, his hair was black/brown, and he had a face tattoo.",I only saw tattoos in his arms and face,"Tall, black hair, black clothes, had a watch, short hair, tattoo of a star in the face and tattoos in his right arm.",1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,11,11,11,11,11,11,11,11,11,11
16671,0,,,,,,,0,0,0,18,2,1,1,8,10,1,5,2,,"Male, tanish skin, facial hair on chin, round nose, slighly fat, medium build medium leghtn black hair, possible peircing",peircings,"nose, eyes, face shape",1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,11,9,11,11,11,11,11,9,10,11
16674,0,,,,,,,0,0,0,19,2,1,0,5,11,1,5,2,,"I don't remember much, but I know he had a black shirt.",I don't remember :(,He had short black/brown hair,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,9,10,11,11,10,6,5,4,6,11
16675,0,,,,,,,1,1,1,18,2,1,0,5,1,1,5,2,,This suspect was a male. His skin tone was light brown with a yellow undertone. He had face tattoo but I don’t remember that the shapes were. His hair was buzzed. And his facial structure was slim. He has a sharp jaw.,He had face tattoos,His face shape and tattoos.,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,1,6,1,11,11,11,11,1,3,,11
16676,0,,,,,,,0,1,0,19,2,2,1,8,7,0,5,2,,"male, light skin, a tattoo on the arm, dark and short hair",He had a tattoo on his arm,"his hair, weight, and tattoo",2,2,1,1,1,2,2,2,2,1,,,2,1,1,,,,,1,4,10,3,11,11,5,2,1,11,11
16677,0,,,,,,,1,0,1,18,2,1,1,8,4,0,5,2,,"Male, light skin tone, one tattoo, black hair, eyes were round, fit, tall, well groomed, black eyebrows and eyelashes, and small to medium sized lips.",I only saw one tattoo I believe on his face.,his body structure and serious face,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,11,11,11,11,11,11,6,11,11,11
16678,0,,,,,,,0,0,0,20,1,4,1,8,11,1,5,2,,"male, medium skin tone, no tattoos, combed hair, straight face","no tattoos, scars, piercings. all dark clothing, I think he had a necklace.",facial structure and hair style,1,2,1,1,2,2,1,2,2,1,1,,1,1,,2,2,2,1,1,10,11,10,11,6,8,7,9,11,11
16683,1,they were wearing black shirts. One was African American and Maybe Asian,0,0,0,0,0,0,0,0,19,2,2,1,8,7,1,5,2,,"he was a boy, had short hair, no facial hair",he didn't have any thing on his face,"him being latino and having short hair, no tattoos",1,2,1,1,1,2,2,2,2,1,1,,1,1,1,,,,,1,9,,11,11,11,,,,,8
16686,0,,,,,,,0,0,0,19,2,4,1,8,7,1,5,2,,"male, brown skin, black hair, seems like a quiff haircut","I don't remember any tattoos, scars, piercings, or anything distinctive about this culprit.","The eyes, the facial structure, and the haircut made it easiest to identify the culprit, but if I were asked to describe, I wouldn't be able to do so.",1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,7,4,4,8,3,3,3,2,1,8
16710,1,They seemed to be around their 20s-mid 20s. They were both males. One seemed to be a Black person and the other seemed to be hispanic.,0,0,0,0,0,0,0,0,18,2,1,1,8,8,0,5,2,,"Black straight hair, male,",Not sure.,his eyes or nose,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,7,7,4,7,7,9,7,5,5,11
16712,0,,,,,,,0,0,0,19,2,1,1,8,7,1,5,2,,A hispanic/latino male with no visual face tattoos. His hair color was dark brown with brown eyes. The suspect seemed like a normal guy,"The latino male was dressed more on the normal side, no tattoo based on my knowledge","Compared to the other males in the lineup, he seemed ""more innocent"" which made him more suspicious",1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,4,2,9,6,5,11,3,6,3,8
16719,0,,,,,,,1,1,1,20,1,1,1,8,6,0,5,2,,"Male, Light brown skin, small tattoo on face, little to no facial hair","Small tattoo on the face, slightly prominent jawline",small tattoo and face shape,1,2,1,1,2,1,2,2,1,1,1,1,1,1,,1,,,1,1,10,9,8,10,7,10,7,9,8,9
16754,0,,,,,,,0,0,0,19,1,1,1,8,7,0,5,2,,"Male, light skinned hispanic, black hair combed to the side, no facial hair, 5'8"", no tattoos","No tattoos, no facial hair, no scars, no piercings","Full black hair, short wide face.",1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11
16759,0,,,,,,,0,0,1,18,2,2,1,8,2,1,5,2,,"Male, slightly tanned skin tone, no obvious tattoos as shown in the line-up, black gelled hair, medium sized face (slightly baby-faced), approx. 5'11'', all black clothes",The video was pretty grainy compared to the line up. There were no visible tattoos on the man's face. No recollection of piercings or scars.,His facial structure and his hair.,1,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,8,10,11,11,5,5,5,11,4,11
16768,0,,,,,,,0,0,1,20,1,1,1,8,2,1,5,2,,"latino culprit was male, had a lighter skin tone and had black hair. It looked like he had no tattoo's.",I can't recall a distinct feature from the Latino culprit but he didn't seem to have any tattoos,"HIs skin tone, weight and hair were the features that made it easy to identify the culprit",1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,,1,,1,11,11,7,11,9,11,9,11,9,11
16773,0,,,,,,,0,0,1,19,2,1,1,8,6,1,5,2,,"black shirt & pants, white shoes, dark hair,male,",none that stood out,"age, skin tone, face shape",1,1,2,1,2,2,2,2,1,1,1,1,,1,1,,,,1,1,6,6,1,11,1,7,2,5,11,11
16775,0,,,,,,,0,0,0,19,2,1,1,8,11,0,5,2,,"It was a male with no visible tatoos, looked pretty young and had no facial hair.","I did not see any piercings, tattoos, or scars.","It was easier to identify because most in the line up had face tattoos and the culprit did not. He was also much younger than the rest in the line up, which is what I first noticed. I noticed that the culprit in the video was pretty young.",1,2,2,1,1,2,2,2,2,1,2,2,,1,1,,,,,1,7,11,9,11,11,11,9,8,11,11
16776,0,,,,,,,0,0,1,18,2,5,1,8,6,0,5,2,,"He was male, had short black hair and the sides seemed to be shorter than the top, he was very light complected as well.","Watching the video I did not seem to notice a tattoo, his face seemed clear. Again, his hair was short with the sides seemed to be shaven and he was light.",I believe his young appearance made it easy to identify him. Also perhaps his slightly rounded face and small mouth.,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,11,11,8,11,7,6,8,11,11,11
16777,0,,,,,,,0,0,0,19,3,1,1,8,11,0,5,2,,"Male, tan skin tone, no tattoos were visible from the video, had minor stubble along his face, looked to be around 5'7-8",I as unable to see piercings or tattoos,The age gap compared to the others in the lineup was what made me choose him,1,2,2,1,2,2,2,2,2,1,1,,,1,1,,,,,1,9,11,1,11,11,7,1,9,11,11
16779,0,,,,,,,0,0,0,18,2,1,1,8,9,1,5,2,,he was a male latino with light skin tone. I didn't get to see any tattoos. He seemed to have more round features with dark eyebrows. He was wearing a shade of green shirt.,I believe I remember seeing a piercing on him.,Dark hair and light skin tone with dark eyebrows.,1,2,2,1,1,2,2,1,2,1,2,,,1,1,,,2,,1,6,,,11,11,,,8,,11
16784,0,,,,,,,0,0,1,18,1,1,1,8,6,1,5,2,,The features that stood out to me was that he was brown but not very dark. His comb over was also something I used to make sure I wouldn't forget who he was. I didn't really see his face too well but those things made him stand out in the line up.,I didn't really notice any tattoos or anything too specific because I wasn't focused on him.,His hair and skin tone made him easy to identify.,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,10,,7,11,7,10,4,9,4,11
16786,0,,,,,,,1,0,1,21,2,1,0,2,5,0,5,2,,Male/ Brown toned skin/short brown hair,I think he had tattoos,It was the way his hair was and skin tone,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,8,10,1,10,1,8,1,1,1,9
16789,0,,,,,,,1,0,1,19,2,1,1,8,2,0,5,2,,"The Latino culprit from the previous video had to be around the height 5'7-5'8, male, beige in skin color, with hair not too long nor short. The indivdual hid more of his body features with a black/grey sweater except that of his face.Whereas a face tattoo was visibly seen on the right side of his cheek.","The Latino culprit had a visible tattoo on the right side of his cheek, and I believe contained ear piercings as well. He looked to be around his late teens-early 20's. Without facial hair to appear that of an older male.","The culprit did not have the physical appearance nor voice of a grown adult, thus made it pretty facile to identify.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16790,0,,,,,,,0,0,0,21,1,1,1,8,10,0,5,2,,Male. Not too dark. Red shirt. Young. No facial hair. Serious face. Dark hair. No tattoos.,Did not have a receding hairline.,He looked young and clean of tattoos.,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,11,9,9,11,6,7,8,11,7,10
16793,0,,,,,,,1,0,1,18,2,1,0,2,3,0,5,2,,I think they were wearing black and he has kind of a deep voice. He was medium size height and thick boned,I do not remeber if he had piercings but I think he had tattoos,I think I remember his height and weight the most,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,7,8,10,11,5,3,3,1,6,10
